1403636625313555456,167,1,1403636584113555456,16,1,-0.1411272871607525126,0.01667580917129651494,-0.05970005619917915368,-0.03490262419597619375,0.08336801472602339835,0.05077464840170833188,0.9946122440552191968,172,3973,-0.6437815693881691059,-0.01832420855222837916,-0.2919066876538510269,-0.04311476170397542801,0.1056389373526042397,0.0640436406037455247,0.9914030181194933844,0.03932352148204869974,30,263,37,45,59,41,40,34,0.03269818683363563683,0.002234980072635722216,0.004390354575777343296,0.01234482264364819733,0.001967754567616632026,0.003068813531428800801,1.672863180556548812,0.002813707373497692336,0.00140402211233872469,0.001162010841542090566,0.002037819101357799499,0.03314980924099780041,0.004228507920118016773,1.962615539765983963e-17,1.699675006242322759e-17,0.003626880468800663948,0.03147007152438163757,0.02791606821119785309
1403636626913555456,177,1,1403636584613555456,21,1,-0.1893753026053171251,0.03315776281366832057,-0.1330631004545734519,-0.03224283385395998458,0.1109052436422906657,0.03571147119410728737,0.9926656624578400478,391,555,-0.6009364504995611256,0.3715291038646347244,-0.02900874768983441668,-0.01096651653129529502,0.1276005161628026852,0.04277947262035124848,0.9908419452730491406,0.01710441105084552216,30,62,103,95,51,126,87,44,0.008529134996616827974,0.004515872355605529166,0.004059403698623166752,0.004791787117574288456,0.004185716668461096288,0.00313624016049073636,0.4790332486010182023,0.0002405330078907530966,0.0002045308761112250937,0.0002839563664581268407,0.004670803454888074538,0.008655193519761029616,0.00398333548409185792,2.775557561562891351e-17,9.813077698829919814e-18,0.07591744512319564819,0.1479510366916656494,0.0356387607753276825
1403636628513555456,187,1,1403636583313555456,8,1,-0.3181481659659910477,0.005983952648222219672,-0.1671628026067614736,0.0159956100476197384,0.07417517571326495696,0.006118279854021349204,0.9970981648858544544,594,346,-0.7041457137894319152,0.06462096137050576949,-0.001716130394904764878,0.02231303781599613262,0.0690887795188870335,0.01026285870807052379,0.9973081482767255368,0.03340085157684920952,30,105,124,117,118,135,127,145,0.0173432754244966722,0.003172200118090720382,0.01288537603426181608,0.006050499014239772537,0.00279476869027482774,0.006413482420432606128,0.4611443330652917894,0.0004400969354825579093,0.000720995834179398074,0.0003139720240490038181,0.003160822812469829025,0.01813649498861763174,0.01239252059727574511,3.925231079531967926e-17,1.387778780781445676e-17,0.05496546998620033264,0.03632802143692970276,0.05656391754746437073
1403636629913555456,197,1,1403636583413555456,9,1,-0.5176258276224099397,0.1846756208896739304,-0.4283928387143970951,0.05041059513170290107,-0.06967658971480945873,-0.0318650468273769874,0.9957854003422978995,183,975,0.5971620423150536539,0.2658063556937875216,-0.269711839730671088,0.0652588670683189459,-0.1607528018008393955,-0.07308835583600402364,0.9821190911612142083,0.1416806591719238506,30,52,29,36,35,30,42,48,0.115213878107291362,0.00394421954777198977,0.02252256151686049881,0.02483881599363285328,0.003943754708263777324,0.02217996183984393549,0.4993440849543781535,0.001375314561293525858,0.0001317985900934998621,0.0002913260248568722661,0.003989101521439708357,0.1151069905865378246,0.02212821339059369702,5.551115123125782702e-17,5.637184258478660295e-17,0.05982812866568565369,0.1140910759568214417,0.05607638135552406311
1403636632913555456,212,1,1403636583313555456,8,1,-0.7933689081068596716,0.3474079055130169791,-0.9822733067666765683,0.04546333058669797117,-0.03222682224064123135,-0.01680940829568094291,0.9983045433598826124,131,2187,-0.5134646208729720662,0.08948164482319649615,-0.4778567969083522549,0.03619753922096176357,-0.02030443030723551312,-0.009167337240994506697,0.999096305764441972,0.5526079346999699382,30,59,27,31,27,33,31,32,0.2346337179724833633,0.0291301597591794928,0.2888440569683070613,0.02683290249483667039,0.004411153253077984907,0.04238983138637437281,0.1502668559862095632,0.0002981647219570617469,0.0001206757809337003076,0.0001067597814657852561,0.03235073372376964101,0.2455534025835136858,0.2756966327410131368,2.220446049250313081e-16,1.387778780781445676e-17,0.05390965193510055542,0.03534100577235221863,0.04824085906147956848
1403636671213555456,479,1,1403636652713555456,341,1,-0.6340751947566687363,-1.028669942915378721,-0.6499564898452033779,-0.07100204281164547437,0.03924665047631347575,-0.08707534977360392725,0.9928928914061012634,175,321,-0.2907041910376513272,-0.5138361739602657074,-0.3891830670045866025,-0.06285120581630536385,0.0334789490860210176,-0.08415913641582252469,0.9939044851761535959,0.2378669049740081975,30,30,41,51,40,30,31,26,0.05263375310498540072,0.1330191167137519392,0.05221403515527087841,0.01635866834185359733,0.03788411116060334816,0.02015001517448175572,0.1321513858743926517,0.0002195348375471741279,0.0006455229958334260734,0.000510953596466391549,0.1302975123900806664,0.0574073190052367191,0.0506054069875800025,5.551115123125782702e-16,2.035072465227235824e-15,0.06201492249965667725,0.125988692045211792,0.1686362326145172119
1403636671313555456,480,1,1403636654213555456,347,1,-0.02309325105454194949,-1.251030823250272483,-0.514374521259639117,-0.009962369693125182682,0.03540589232767521466,-0.061056752795631275,0.9974563884785297985,146,442,0.06367502424578753983,-0.6258296185383734889,-0.3355984487569868557,0.009138445595368978325,0.0300852752917444774,-0.05068553637692076869,0.9982195857750457701,0.06712191728878350028,30,32,36,34,28,34,25,34,0.008461334117217529996,0.05449693528084951361,0.004163647890716454941,0.008292518447549397306,0.04312122676068734506,0.002947433909838877587,0.09433527893449632218,8.549645847804213474e-05,0.0005279057368303514616,0.0006955640571213184955,0.05453423262803794302,0.009091244461365105903,0.004181205669667585612,1.264102864878134842e-15,9.930136758785402563e-16,0.2033823579549789429,0.3997615575790405273,0.1895289421081542969
1403636677613555456,536,1,1403636649213555456,315,1,-1.769434575228241657,-1.59893005522433973,-0.1508862941072434405,-0.03944474713927131893,0.1682071830267955204,0.06233169480840831944,0.9829879019212904856,128,403,-0.4991913324350427117,-0.4977047150385746077,-0.05565995194122873996,-0.03832237570519352737,0.1542728427981114592,0.05867659912975788788,0.9855396198072735592,5.896939947283875938,30,124,27,27,22,26,23,28,2.932236091586380322,2.837020103326469478,0.1276837523710263878,0.02057824560661559998,0.0275420307464155599,0.04555116234624677352,1.452240538666818681,0.08205920323048503107,0.05368126594282609382,0.003538623061570882796,2.750412411752100716,3.006140847859994469,0.1422133282197776127,2.220446049250313081e-16,9.930136758785402563e-16,0.0592675432562828064,0.1636173129081726074,0.07414607703685760498
1403636700413555456,699,1,1403636675513555456,517,1,0.967620404967803216,-0.744013620543271359,2.661348725952283445,-0.0140517963721986279,0.256516998021960152,0.04067087685218441495,0.9655814085412944836,124,294,0.3807312799581238916,-0.205702141929294563,0.6040080039740574058,-0.02514944208851472435,0.2132987921131452302,0.02281939700996260187,0.9763966437702515933,1.277428906286865784,30,33,29,30,24,23,22,22,0.1814860186596844449,0.06436770272345698762,1.03157518490372424,0.04262838155282352298,0.01399133557857142225,0.2349586994264573903,0.05849401700057486192,0.000356513900006294026,0.0003123245999020969653,0.0001093756984570486021,0.06963202846110169708,0.2012115226851239058,1.008079463776143436,9.930136758785402563e-16,1.776356839400250465e-15,0.09557806700468063354,0.1855974048376083374,0.09424713253974914551
1403636701913555456,709,1,1403636675913555456,521,1,0.3342270847873111128,-0.8245887932596130954,3.048949280226791902,0.02089716443036214455,0.1292443270681661871,0.04339440069538209183,0.9904423953101744171,189,118,0.06538000654912794196,-0.1705632979527571536,0.6831058601235353578,0.02614323981769553149,0.1337215823273964765,0.04505986687903729138,0.9896487648800129655,3.988084221610324054,30,35,34,43,34,35,41,31,0.0720452889935359192,0.2413515264526913673,3.674687406164096615,0.005216760812791007215,0.03015015836057374429,0.2461591857375005077,0.08975133620452550864,0.001289336629891863579,0.0008227025972532291034,6.53426945257205437e-05,0.2528182889958422996,0.09631801276623494501,3.643863935735902615,4.475452101539785683e-16,1.897149878667581287e-15,0.09727784991264343262,0.1954586207866668701,0.03225873783230781555
